SubjectTag	SubjectID	SAMPLE_RACE	SAMPLE_SEX	ASVAB-8
122600	1226	3	2	34
122700	1227	2	2	19
122800	1228	3	2	47
122900	1229	3	1	19
123000	1230	3	2	50
123100	1231	3	2	46
123200	1232	3	1	30
123300	1233	3	2	18
123400	1234	3	2	50
123500	1235	3	1	50
123600	1236	3	2	63
123700	1237	3	1	39
123800	1238	3	2	39
123900	1239	3	1	34
124000	1240	3	2	47
124100	1241	3	2	13
124200	1242	3	2	22
124300	1243	3	1	30
124400	1244	3	2	40
124500	1245	3	1	25
124600	1246	3	2	43
124700	1247	3	1	10
124800	1248	3	1	20
124900	1249	3	1	35
125000	1250	3	2	15
125100	1251	3	2	49
125200	1252	3	2	82
125300	1253	3	2	39
125400	1254	3	2	56
125500	1255	3	2	75
125600	1256	3	1	24
125700	1257	3	1	27
125800	1258	3	2	62
125900	1259	3	2	50
126000	1260	3	1	41
126100	1261	3	2	65
126200	1262	3	2	50
126300	1263	3	2	56
126400	1264	3	1	38
126500	1265	3	1	45
126600	1266	3	1	-4
126700	1267	3	1	39
126800	1268	3	1	54
126900	1269	2	2	61
127000	1270	2	2	50
127100	1271	3	2	47
127200	1272	3	1	28
127300	1273	3	1	32
127400	1274	3	2	39
127500	1275	3	1	27
127600	1276	3	2	59
127700	1277	3	2	46
127800	1278	3	1	41
127900	1279	3	2	82
128000	1280	3	1	27
128100	1281	3	2	46
128200	1282	3	1	20
128300	1283	3	2	59
128400	1284	3	1	29
128500	1285	3	2	32
128600	1286	2	2	47
128700	1287	2	1	37
128800	1288	2	1	45
128900	1289	2	1	40
129000	1290	2	2	27
129100	1291	2	1	33
129200	1292	2	1	13
129300	1293	2	2	63
129400	1294	2	1	39
129500	1295	2	2	16
129600	1296	3	2	59
129700	1297	2	2	37
129800	1298	2	2	41
129900	1299	2	2	53
130000	1300	3	1	30
130100	1301	3	1	48
130200	1302	3	2	63
130300	1303	3	1	53
130400	1304	3	2	53
130500	1305	3	2	72
130600	1306	3	2	45
130700	1307	3	1	35
130800	1308	2	2	37
130900	1309	3	1	55
131000	1310	3	2	55
131100	1311	3	1	42
131200	1312	3	2	40
131300	1313	2	2	19
131400	1314	2	1	23
131500	1315	3	1	49
131600	1316	3	1	12
131700	1317	3	1	27
131800	1318	3	1	34
131900	1319	3	1	12
132000	1320	3	1	41
132100	1321	3	1	61
132200	1322	3	2	51
132300	1323	3	2	43
132400	1324	3	2	44
132500	1325	3	1	58
132600	1326	3	2	63
132700	1327	3	2	65
132800	1328	3	2	55
132900	1329	3	1	10
133000	1330	3	1	14
133100	1331	3	1	35
133200	1332	3	1	36
133300	1333	3	1	9
133400	1334	3	2	64
133500	1335	3	2	62
133600	1336	3	2	-4
133700	1337	3	1	33
133800	1338	3	1	56
133900	1339	3	2	39
134000	1340	3	1	32
134100	1341	3	2	36
134200	1342	3	1	30
134300	1343	3	2	59
134400	1344	3	2	47
134500	1345	3	1	48
134600	1346	3	1	31
134700	1347	3	2	18
134800	1348	3	2	59
134900	1349	3	1	-4
135000	1350	3	1	-4
135100	1351	3	1	43
135200	1352	3	2	44
135300	1353	3	1	53
135400	1354	3	1	-4
135500	1355	3	1	-4
135600	1356	3	2	58
135700	1357	3	1	52
135800	1358	3	1	50
135900	1359	3	2	59
136000	1360	3	2	37
136100	1361	3	2	35
136200	1362	3	2	60
136300	1363	3	1	38
136400	1364	3	1	56
136500	1365	3	2	-4
136600	1366	3	2	51
136700	1367	3	1	51
136800	1368	3	1	47
136900	1369	3	1	41
137000	1370	3	2	22
137100	1371	3	1	32
137200	1372	3	1	-4
137300	1373	3	1	42
137400	1374	3	2	58
137500	1375	2	2	49
137600	1376	2	2	53
137700	1377	2	2	44
137800	1378	2	2	36
137900	1379	2	1	39
138000	1380	2	2	36
138100	1381	2	2	8
138200	1382	2	2	21
138300	1383	2	1	13
138400	1384	2	1	23
138500	1385	2	2	23
138600	1386	2	1	33
138700	1387	2	1	6
138800	1388	2	2	5
138900	1389	2	2	18
139000	1390	2	1	7
139100	1391	2	2	27
139200	1392	3	2	30
139300	1393	3	1	55
139400	1394	3	2	59
139500	1395	3	2	32
139600	1396	3	1	35
139700	1397	3	1	33
139800	1398	3	2	59
139900	1399	1	2	65
140000	1400	1	2	0
140100	1401	1	2	44
140200	1402	1	2	70
140300	1403	1	1	44
140400	1404	1	1	15
140500	1405	1	1	-4
140600	1406	1	2	48
140700	1407	3	2	-4
140800	1408	3	1	45
140900	1409	3	2	46
141000	1410	3	2	57
141100	1411	3	2	50
141200	1412	3	2	18
141300	1413	1	1	36
141400	1414	1	2	43
141500	1415	1	2	34
141600	1416	3	2	46
141700	1417	3	1	33
141800	1418	1	1	13
141900	1419	1	2	35
142000	1420	3	1	37
142100	1421	3	2	60
142200	1422	3	2	31
142300	1423	3	2	48
142400	1424	3	1	-4
142500	1425	3	1	42
142600	1426	3	2	57
142700	1427	3	2	59
142800	1428	3	1	61
142900	1429	3	1	56
143000	1430	3	1	36
143100	1431	3	1	52
143200	1432	2	1	41
143300	1433	2	1	23
143400	1434	3	1	16
143500	1435	2	2	54
143600	1436	2	2	11
143700	1437	2	2	30
143800	1438	2	2	47
143900	1439	2	2	44
144000	1440	2	2	29
144100	1441	1	2	35
144200	1442	1	2	37
144300	1443	3	2	46
144400	1444	1	2	59
144500	1445	1	2	58
144600	1446	2	2	-4
144700	1447	3	1	-4
144800	1448	2	1	2
144900	1449	1	1	36
145000	1450	1	1	38
145100	1451	1	2	39
145200	1452	1	1	33
145300	1453	3	1	-4
145400	1454	1	2	43
145500	1455	3	2	37
145600	1456	3	1	40
145700	1457	3	1	-4
145800	1458	3	1	42
145900	1459	3	2	42
146000	1460	3	2	31
146100	1461	3	1	55
146200	1462	3	1	41
146300	1463	3	2	54
146400	1464	3	1	-4
146500	1465	3	2	32
146600	1466	3	1	23
146700	1467	3	2	15
146800	1468	3	1	18
146900	1469	3	2	40
147000	1470	3	2	39
147100	1471	3	1	42
147200	1472	3	2	45
147300	1473	3	1	-4
147400	1474	3	2	64
147500	1475	3	1	-4
147600	1476	3	1	56
147700	1477	3	1	38
147800	1478	3	2	67
147900	1479	3	1	65
148000	1480	2	1	14
148100	1481	2	1	52
148200	1482	2	2	31
148300	1483	2	2	11
148400	1484	2	2	29
148500	1485	2	1	3
148600	1486	2	1	17
148700	1487	2	2	74
148800	1488	2	1	40
148900	1489	2	2	29
149000	1490	2	2	30
149100	1491	2	2	38
149200	1492	3	1	47
149300	1493	3	2	48
149400	1494	3	2	55
149500	1495	3	2	45
149600	1496	3	1	50
149700	1497	3	2	55
149800	1498	3	2	-4
149900	1499	3	2	70
150000	1500	3	1	21
150100	1501	3	1	49
150200	1502	3	2	61
150300	1503	3	1	49
150400	1504	3	1	60
150500	1505	3	1	57
150600	1506	3	1	51
150700	1507	3	2	73
150800	1508	3	1	67
150900	1509	3	1	51
151000	1510	3	2	50
151100	1511	3	2	68
151200	1512	3	2	70
151300	1513	3	1	22
151400	1514	3	2	39
151500	1515	3	1	49
151600	1516	2	2	43
151700	1517	2	2	52
151800	1518	2	1	43
151900	1519	2	2	15
152000	1520	2	1	25
152100	1521	2	1	30
152200	1522	2	2	56
152300	1523	2	1	30
152400	1524	2	2	2
152500	1525	3	2	46
152600	1526	3	1	50
152700	1527	2	1	15
152800	1528	2	1	17
152900	1529	2	2	49
153000	1530	2	2	34
153100	1531	3	2	24
153200	1532	3	2	40
153300	1533	1	2	51
153400	1534	1	2	55
153500	1535	1	1	34
153600	1536	1	1	15
153700	1537	1	1	-4
153800	1538	1	2	29
153900	1539	3	2	54
154000	1540	1	2	69
154100	1541	3	2	54
154200	1542	3	1	15
154300	1543	3	1	32
154400	1544	3	2	49
154500	1545	3	1	33
154600	1546	3	2	50
154700	1547	3	1	49
154800	1548	3	2	37
154900	1549	3	2	34
155000	1550	3	2	54
155100	1551	3	2	55
155200	1552	3	2	32
155300	1553	3	2	63
155400	1554	3	1	43
155500	1555	3	1	48
155600	1556	3	1	55
155700	1557	3	1	39
155800	1558	3	2	58
155900	1559	3	2	34
156000	1560	3	1	32
156100	1561	1	1	15
156200	1562	3	2	17
156300	1563	3	1	47
156400	1564	3	2	55
156500	1565	3	1	60
156600	1566	3	2	62
156700	1567	3	1	43
156800	1568	3	2	40
156900	1569	3	1	24
157000	1570	3	1	18
157100	1571	3	2	55
157200	1572	1	2	-4
157300	1573	1	1	-4
157400	1574	3	1	57
157500	1575	3	1	53
157600	1576	3	1	-4
157700	1577	3	1	56
157800	1578	3	1	30
157900	1579	3	2	29
158000	1580	3	1	31
158100	1581	3	2	30
158200	1582	3	1	44
158300	1583	3	2	54
158400	1584	3	2	42
158500	1585	3	1	41
158600	1586	3	2	26
158700	1587	3	2	59
158800	1588	3	1	-4
158900	1589	3	2	64
159000	1590	3	1	39
159100	1591	3	1	49
159200	1592	3	2	51
159300	1593	3	2	57
159400	1594	3	1	48
159500	1595	3	1	21
159600	1596	3	2	11
159700	1597	3	1	66
159800	1598	3	2	62
159900	1599	3	2	40
160000	1600	3	2	54
160100	1601	3	1	55
160200	1602	3	1	51
160300	1603	3	1	58
160400	1604	3	1	-4
160500	1605	3	2	58
160600	1606	3	2	50
160700	1607	3	2	47
160800	1608	3	2	44
160900	1609	3	2	42
161000	1610	3	2	50
161100	1611	3	1	49
161200	1612	3	1	54
161300	1613	3	1	48
161400	1614	3	1	-4
161500	1615	3	2	-4
161600	1616	3	2	71
161700	1617	3	2	60
161800	1618	3	1	39
161900	1619	3	1	42
162000	1620	3	1	51
162100	1621	3	2	55
162200	1622	3	1	58
162300	1623	3	2	52
162400	1624	3	2	65
162500	1625	3	2	55
162600	1626	3	1	74
162700	1627	3	1	26
162800	1628	3	1	39
162900	1629	3	2	44
163000	1630	3	1	51
163100	1631	3	1	57
163200	1632	3	1	55
163300	1633	3	2	56
163400	1634	3	2	60
163500	1635	3	1	51
163600	1636	3	1	20
163700	1637	3	1	32
163800	1638	3	2	52
163900	1639	3	2	50
164000	1640	3	2	52
164100	1641	1	1	60
164200	1642	1	2	30
164300	1643	1	1	24
164400	1644	1	1	42
164500	1645	1	1	34
164600	1646	1	2	51
164700	1647	3	2	22
164800	1648	3	2	63
164900	1649	1	2	43
165000	1650	1	2	46
165100	1651	1	1	71
165200	1652	3	2	37
165300	1653	3	1	73
165400	1654	3	1	46
165500	1655	3	2	78
165600	1656	3	2	58
165700	1657	3	2	46
165800	1658	3	2	49
165900	1659	3	1	39
166000	1660	3	1	14
166100	1661	3	2	38
166200	1662	3	2	43
166300	1663	1	1	32
166400	1664	1	1	24
166500	1665	1	1	53
166600	1666	1	2	52
166700	1667	3	1	31
166800	1668	1	1	49
166900	1669	1	1	59
167000	1670	3	1	52
167100	1671	3	2	62
167200	1672	3	1	52
167300	1673	3	1	39
167400	1674	3	2	21
167500	1675	3	2	57
167600	1676	3	2	67
167700	1677	3	1	40
167800	1678	3	1	48
167900	1679	3	1	51
168000	1680	3	2	71
168100	1681	3	1	39
168200	1682	3	1	36
168300	1683	3	2	-4
168400	1684	3	1	45
168500	1685	2	2	17
168600	1686	2	1	36
168700	1687	2	1	8
168800	1688	2	2	8
168900	1689	1	2	50
169000	1690	1	2	40
169100	1691	1	2	38
169200	1692	1	1	15
169300	1693	1	1	34
169400	1694	1	2	10
169500	1695	1	1	30
169600	1696	1	1	33
169700	1697	1	1	36
169800	1698	1	1	26
169900	1699	1	2	65
170000	1700	1	1	42
170100	1701	1	1	-4
170200	1702	1	1	32
170300	1703	1	2	37
170400	1704	1	2	-4
170500	1705	1	2	57
170600	1706	3	1	43
170700	1707	3	2	53
170800	1708	3	1	31
170900	1709	3	1	49
171000	1710	3	1	45
171100	1711	3	2	-4
171200	1712	3	2	58
171300	1713	2	2	29
171400	1714	2	2	6
171500	1715	2	1	37
171600	1716	2	2	56
171700	1717	2	1	39
171800	1718	2	1	-4
171900	1719	2	2	20
172000	1720	2	2	21
172100	1721	1	1	30
172200	1722	1	2	62
172300	1723	1	2	72
172400	1724	1	1	50
172500	1725	3	2	37
172600	1726	3	2	67
172700	1727	3	2	48
172800	1728	1	1	32
172900	1729	1	2	49
173000	1730	3	2	63
173100	1731	3	1	43
173200	1732	3	2	58
173300	1733	3	2	58
173400	1734	3	2	61
173500	1735	3	2	58
173600	1736	3	2	57
173700	1737	1	2	37
173800	1738	3	2	79
173900	1739	3	1	59
174000	1740	3	2	48
174100	1741	3	1	19
174200	1742	3	1	56
174300	1743	3	1	50
174400	1744	3	1	10
174500	1745	3	2	45
174600	1746	3	1	66
174700	1747	3	2	17
174800	1748	3	1	43
174900	1749	2	2	9
175000	1750	1	1	63
175100	1751	1	2	45
175200	1752	1	2	47
175300	1753	2	1	28
175400	1754	2	2	20
175500	1755	2	1	14
175600	1756	1	1	42
175700	1757	2	2	-4
175800	1758	2	2	44
175900	1759	2	1	15
176000	1760	2	2	6
176100	1761	3	1	25
176200	1762	3	1	37
176300	1763	1	1	41
176400	1764	3	1	16
176500	1765	3	1	56
176600	1766	3	2	67
176700	1767	3	1	41
176800	1768	3	2	36
176900	1769	3	2	42
177000	1770	3	2	-4
177100	1771	3	1	-4
177200	1772	3	1	10
177300	1773	3	1	70
177400	1774	1	2	53
177500	1775	1	2	18
177600	1776	3	2	51
177700	1777	3	1	52
177800	1778	3	2	49
177900	1779	1	1	50
178000	1780	3	1	49
178100	1781	3	1	17
178200	1782	1	1	51
178300	1783	3	1	31
178400	1784	3	1	35
178500	1785	3	2	8
178600	1786	3	2	30
178700	1787	3	2	55
178800	1788	3	1	50
178900	1789	3	2	-4
179000	1790	3	1	52
179100	1791	3	1	49
179200	1792	3	1	51
179300	1793	3	2	32
179400	1794	3	2	-4
179500	1795	3	2	55
179600	1796	3	1	49
179700	1797	3	2	50
179800	1798	3	2	38
179900	1799	3	2	49
180000	1800	3	2	68
180100	1801	3	2	61
180200	1802	3	1	34
180300	1803	3	2	43
180400	1804	3	2	77
180500	1805	3	1	36
180600	1806	3	1	45
180700	1807	1	1	43
180800	1808	3	2	63
180900	1809	3	1	45
181000	1810	3	1	45
181100	1811	1	1	49
181200	1812	1	1	40
181300	1813	3	1	20
181400	1814	1	2	32
181500	1815	1	2	-4
181600	1816	1	2	54
181700	1817	1	1	30
181800	1818	1	2	38
181900	1819	1	1	59
182000	1820	1	1	38
182100	1821	1	1	-4
182200	1822	1	1	5
182300	1823	1	1	27
182400	1824	1	2	44
182500	1825	1	2	-4
182600	1826	3	2	60
182700	1827	3	1	32
182800	1828	3	2	24
182900	1829	2	2	39
183000	1830	2	1	32
183100	1831	2	2	50
183200	1832	2	2	55
183300	1833	1	2	44
183400	1834	1	2	48
183500	1835	1	1	38
183600	1836	1	1	59
183700	1837	1	1	48
183800	1838	1	2	53
183900	1839	1	2	22
184000	1840	1	2	47
184100	1841	3	2	63
184200	1842	3	2	54
184300	1843	3	1	61
184400	1844	3	2	82
184500	1845	3	1	35
184600	1846	3	1	75
184700	1847	1	2	54
184800	1848	1	2	50
184900	1849	3	2	48
185000	1850	3	1	55
185100	1851	1	1	47
185200	1852	3	2	64
185300	1853	3	2	63
185400	1854	3	1	57
185500	1855	3	1	23
185600	1856	3	2	70
185700	1857	3	1	54
185800	1858	3	2	37
185900	1859	3	1	50
186000	1860	3	2	49
186100	1861	3	2	55
186200	1862	3	2	52
186300	1863	3	2	74
186400	1864	3	1	49
186500	1865	3	2	48
186600	1866	3	2	55
186700	1867	3	1	21
186800	1868	3	2	54
186900	1869	3	1	33
187000	1870	3	2	65
187100	1871	3	2	58
187200	1872	3	1	23
187300	1873	3	1	34
187400	1874	3	1	-4
187500	1875	3	1	80
187600	1876	3	2	61
187700	1877	3	1	77
187800	1878	3	2	42
187900	1879	3	2	69
188000	1880	3	2	64
188100	1881	3	1	48
188200	1882	3	1	37
188300	1883	3	2	45
188400	1884	3	1	51
188500	1885	3	2	53
188600	1886	3	2	61
188700	1887	3	1	22
188800	1888	3	2	30
188900	1889	3	1	59
189000	1890	3	1	40
189100	1891	3	1	48
189200	1892	3	2	48
189300	1893	3	2	52
189400	1894	3	1	46
189500	1895	3	1	46
189600	1896	3	2	53
189700	1897	3	1	56
189800	1898	3	2	62
189900	1899	3	1	23
190000	1900	3	2	70
190100	1901	3	1	-4
190200	1902	3	2	38
190300	1903	3	1	44
190400	1904	3	2	62
190500	1905	3	2	57
190600	1906	3	2	74
190700	1907	3	2	53
190800	1908	3	1	51
190900	1909	3	1	45
191000	1910	3	1	43
191100	1911	3	1	18
191200	1912	3	2	50
191300	1913	3	2	49
191400	1914	3	1	57
191500	1915	3	2	57
191600	1916	3	1	56
191700	1917	3	1	30
191800	1918	3	1	53
191900	1919	3	1	20
192000	1920	3	1	60
192100	1921	3	2	46
192200	1922	3	2	47
192300	1923	3	2	17
192400	1924	3	1	54
192500	1925	3	1	59
192600	1926	3	2	46
192700	1927	3	2	55
192800	1928	3	2	11
192900	1929	3	2	57
193000	1930	3	1	59
193100	1931	3	1	46
193200	1932	3	2	40
193300	1933	3	2	66
193400	1934	3	2	82
193500	1935	3	2	49
193600	1936	3	2	52
193700	1937	3	2	59
193800	1938	3	2	16
193900	1939	3	2	-4
194000	1940	3	2	8
194100	1941	3	1	45
194200	1942	3	2	36
194300	1943	3	2	-4
194400	1944	3	1	63
194500	1945	3	1	-4
194600	1946	3	1	-4
194700	1947	3	2	55
194800	1948	3	2	36
194900	1949	3	2	57
195000	1950	3	1	65
195100	1951	3	2	69
195200	1952	3	1	44
195300	1953	3	2	49
195400	1954	3	2	77
195500	1955	3	1	45
195600	1956	3	1	-4
195700	1957	3	1	24
195800	1958	3	1	28
195900	1959	3	1	39
196000	1960	3	2	51
196100	1961	3	1	58
196200	1962	3	2	54
196300	1963	3	1	67
196400	1964	3	1	32
196500	1965	3	2	48
196600	1966	3	1	49
196700	1967	3	2	48
196800	1968	3	2	23
196900	1969	3	2	43
197000	1970	3	1	-4
197100	1971	3	1	23
197200	1972	2	2	38
197300	1973	3	2	48
197400	1974	3	2	63
197500	1975	3	1	40
197600	1976	3	2	45
197700	1977	3	1	37
197800	1978	3	1	19
197900	1979	3	1	45
198000	1980	3	2	48
198100	1981	3	1	-4
198200	1982	3	2	-4
198300	1983	3	2	-4
198400	1984	3	1	23
198500	1985	3	2	59
198600	1986	3	2	54
198700	1987	3	1	36
198800	1988	3	1	15
198900	1989	3	1	45
199000	1990	3	2	63
199100	1991	3	1	28
199200	1992	3	1	43
199300	1993	3	2	60
199400	1994	3	2	65
199500	1995	3	2	21
199600	1996	3	1	15
199700	1997	3	2	-4
199800	1998	3	1	24
199900	1999	3	2	43
200000	2000	3	1	51
200100	2001	3	1	16
200200	2002	3	2	47
200300	2003	3	2	46
200400	2004	3	2	53
200500	2005	3	1	22
200600	2006	3	1	30
200700	2007	3	1	55
200800	2008	3	2	36
200900	2009	3	2	26
201000	2010	3	1	58
201100	2011	3	2	57
201200	2012	3	2	53
201300	2013	3	2	39
201400	2014	3	1	43
201500	2015	3	1	30
201600	2016	3	2	38
201700	2017	3	2	56
201800	2018	3	1	41
201900	2019	3	1	51
202000	2020	3	1	38
202100	2021	3	2	67
202200	2022	3	1	27
202300	2023	3	1	31
202400	2024	3	1	55
202500	2025	3	1	-4
202600	2026	3	1	-4
202700	2027	3	2	52
202800	2028	3	1	52
202900	2029	3	1	57
203000	2030	3	2	74
203100	2031	3	1	10
203200	2032	3	1	34
203300	2033	3	1	65
203400	2034	3	1	43
203500	2035	3	2	49
203600	2036	3	2	54
203700	2037	3	2	63
203800	2038	3	1	62
203900	2039	3	1	-4
204000	2040	3	1	42
204100	2041	3	1	41
204200	2042	3	2	43
204300	2043	3	1	46
204400	2044	3	1	63
204500	2045	3	1	31
204600	2046	3	2	41
204700	2047	3	1	52
204800	2048	3	1	62
204900	2049	3	2	29
205000	2050	3	2	44
205100	2051	3	1	34
205200	2052	3	2	-4
205300	2053	3	2	77
205400	2054	3	2	58
205500	2055	3	1	23
205600	2056	3	1	47
205700	2057	3	2	32
205800	2058	2	2	54
205900	2059	3	1	26
206000	2060	3	1	50
206100	2061	3	2	65
206200	2062	3	2	67
206300	2063	3	2	60
206400	2064	3	2	40
206500	2065	3	1	-4
206600	2066	3	2	42
206700	2067	3	1	41
206800	2068	3	2	55
206900	2069	3	1	48
207000	2070	3	2	66
207100	2071	3	2	70
207200	2072	3	2	68
207300	2073	3	2	75
207400	2074	3	2	72
207500	2075	3	1	60
207600	2076	3	2	57
207700	2077	3	2	46
207800	2078	3	1	5
207900	2079	3	2	52
208000	2080	3	1	38
208100	2081	3	1	39
208200	2082	3	2	48
208300	2083	3	2	62
208400	2084	3	2	66
208500	2085	3	1	40
208600	2086	3	1	36
208700	2087	3	1	34
208800	2088	3	2	61
208900	2089	3	1	40
209000	2090	3	1	35
209100	2091	3	1	38
209200	2092	3	1	32
209300	2093	3	1	40
209400	2094	3	2	52
209500	2095	3	1	75
209600	2096	3	1	41
209700	2097	3	1	52
209800	2098	3	2	71
209900	2099	3	2	59
210000	2100	3	1	56
210100	2101	3	1	50
210200	2102	3	2	51
210300	2103	3	2	56
210400	2104	3	2	45
210500	2105	3	2	13
210600	2106	3	1	55
210700	2107	3	1	59
210800	2108	3	1	47
210900	2109	3	1	51
211000	2110	3	1	52
211100	2111	3	1	48
211200	2112	3	2	69
211300	2113	3	1	66
211400	2114	3	2	34
211500	2115	3	2	50
211600	2116	3	1	44
211700	2117	3	1	44
211800	2118	3	1	48
211900	2119	3	2	63
212000	2120	3	2	44
212100	2121	3	2	46
212200	2122	3	1	13
212300	2123	3	2	57
212400	2124	3	2	47
212500	2125	3	2	48
212600	2126	3	2	73
212700	2127	3	1	22
212800	2128	3	2	47
212900	2129	3	2	60
213000	2130	3	2	47
213100	2131	3	2	35
213200	2132	3	2	55
213300	2133	3	2	49
213400	2134	3	2	10
213500	2135	3	1	12
213600	2136	3	2	59
213700	2137	3	2	50
213800	2138	3	1	43
213900	2139	3	2	57
214000	2140	3	2	60
214100	2141	3	1	41
214200	2142	3	2	51
214300	2143	3	1	36
214400	2144	3	1	53
214500	2145	3	1	50
214600	2146	3	2	59
214700	2147	3	1	53
214800	2148	3	2	42
214900	2149	3	1	46
215000	2150	3	2	46
215100	2151	3	1	50
215200	2152	3	2	66
215300	2153	3	2	53
215400	2154	3	2	64
215500	2155	3	2	46
215600	2156	3	2	35
215700	2157	3	1	44
215800	2158	3	2	56
215900	2159	2	1	38
216000	2160	3	1	29
216100	2161	3	2	49
216200	2162	3	2	53
216300	2163	3	1	47
216400	2164	2	2	59
216500	2165	3	2	37
216600	2166	3	1	-4
216700	2167	3	2	71
216800	2168	3	1	71
216900	2169	2	1	21
217000	2170	2	1	39
217100	2171	2	1	32
217200	2172	3	1	35
217300	2173	3	1	35
217400	2174	3	2	36
217500	2175	3	2	55
217600	2176	3	2	67
217700	2177	3	1	-4
217800	2178	3	1	42
217900	2179	3	2	13
218000	2180	3	1	37
218100	2181	3	2	22
218200	2182	3	1	56
218300	2183	3	1	33
218400	2184	3	1	58
218500	2185	3	1	67
218600	2186	3	2	41
218700	2187	3	1	47
218800	2188	3	1	54
218900	2189	3	1	41
219000	2190	3	2	71
219100	2191	3	1	34
219200	2192	3	1	-4
219300	2193	3	2	-4
219400	2194	3	1	29
219500	2195	3	1	27
219600	2196	3	2	60
219700	2197	2	1	5
219800	2198	3	1	47
219900	2199	3	2	41
220000	2200	3	2	60
220100	2201	3	2	41
220200	2202	3	1	50
220300	2203	3	2	46
220400	2204	3	2	46
220500	2205	3	2	55
220600	2206	3	2	7
220700	2207	3	1	33
220800	2208	2	1	21
220900	2209	2	1	14
221000	2210	2	2	49
221100	2211	2	2	56
221200	2212	2	2	15
221300	2213	2	1	21
221400	2214	2	2	43
221500	2215	3	2	45
221600	2216	3	1	61
221700	2217	3	2	67
221800	2218	3	1	55
221900	2219	3	1	36
222000	2220	3	1	75
222100	2221	3	2	70
222200	2222	3	1	51
222300	2223	3	1	18
222400	2224	3	2	31
222500	2225	2	2	47
222600	2226	2	1	18
222700	2227	3	1	51
222800	2228	3	2	49
222900	2229	3	2	35
223000	2230	3	2	54
223100	2231	3	1	-4
223200	2232	3	2	46
223300	2233	3	1	38
223400	2234	3	2	64
223500	2235	3	2	82
223600	2236	3	1	55
223700	2237	3	2	78
223800	2238	3	1	66
223900	2239	3	1	52
224000	2240	3	2	35
224100	2241	3	1	39
224200	2242	3	2	54
224300	2243	3	2	71
224400	2244	3	2	-4
224500	2245	3	2	55
224600	2246	3	2	40
224700	2247	3	2	75
224800	2248	3	1	40
224900	2249	3	2	41
225000	2250	2	2	31
225100	2251	2	2	13
225200	2252	2	2	28
225300	2253	2	2	18
225400	2254	1	2	39
225500	2255	1	1	23
225600	2256	3	1	41
225700	2257	2	2	12
225800	2258	2	1	5
225900	2259	2	2	11
226000	2260	2	2	38
226100	2261	3	1	5
226200	2262	2	2	21
226300	2263	2	1	43
226400	2264	2	1	33
226500	2265	2	2	36
226600	2266	2	1	7
226700	2267	2	2	9
226800	2268	2	2	33
226900	2269	2	1	12
227000	2270	2	2	46
227100	2271	2	2	40
227200	2272	2	2	52
227300	2273	2	1	8
227400	2274	3	2	23
227500	2275	3	2	47
227600	2276	3	1	47
227700	2277	3	1	38
227800	2278	3	2	61
227900	2279	3	1	-4
228000	2280	3	2	-4
228100	2281	3	2	25
228200	2282	3	2	44
228300	2283	3	2	59
228400	2284	3	2	49
228500	2285	3	2	68
228600	2286	3	2	56
228700	2287	3	2	47
228800	2288	3	2	55
228900	2289	3	2	49
229000	2290	3	2	76
229100	2291	3	1	58
229200	2292	3	2	42
229300	2293	3	1	48
229400	2294	3	2	39
229500	2295	3	2	57
229600	2296	3	2	32
229700	2297	3	2	45
229800	2298	3	2	73
229900	2299	3	2	68
230000	2300	3	1	61
230100	2301	3	2	69
230200	2302	3	1	56
230300	2303	3	1	56
230400	2304	3	1	64
230500	2305	3	1	5
230600	2306	3	1	32
230700	2307	3	1	5
230800	2308	3	2	48
230900	2309	2	1	25
231000	2310	2	2	28
231100	2311	3	2	49
231200	2312	3	1	64
231300	2313	3	2	60
231400	2314	3	1	60
231500	2315	3	2	32
231600	2316	3	1	29
231700	2317	3	2	54
231800	2318	3	1	50
231900	2319	3	2	48
232000	2320	3	1	51
232100	2321	3	2	45
232200	2322	3	2	47
232300	2323	3	1	28
232400	2324	3	2	64
232500	2325	3	1	-4
232600	2326	3	1	14
232700	2327	3	1	50
232800	2328	3	2	60
232900	2329	3	1	46
233000	2330	3	1	38
233100	2331	3	1	68
233200	2332	3	1	32
233300	2333	3	2	58
233400	2334	3	1	42
233500	2335	3	1	68
233600	2336	3	1	40
233700	2337	3	2	63
233800	2338	3	1	42
233900	2339	3	2	61
234000	2340	3	2	57
234100	2341	3	1	67
234200	2342	3	2	59
234300	2343	3	1	49
234400	2344	3	1	12
234500	2345	3	1	31
234600	2346	3	2	49
234700	2347	2	2	40
234800	2348	2	2	0
234900	2349	2	1	22
235000	2350	2	2	63
235100	2351	2	1	38
235200	2352	2	1	42
235300	2353	2	1	41
235400	2354	2	1	14
235500	2355	2	2	21
235600	2356	2	2	18
235700	2357	2	2	43
235800	2358	2	2	19
235900	2359	2	2	41
236000	2360	2	2	48
236100	2361	2	1	29
236200	2362	2	2	67
236300	2363	2	1	10
236400	2364	2	2	33
236500	2365	3	1	56
236600	2366	3	1	44
236700	2367	3	1	51
236800	2368	3	2	50
236900	2369	3	2	50
237000	2370	3	2	46
237100	2371	3	1	39
237200	2372	3	1	35
237300	2373	3	2	69
237400	2374	3	2	-4
237500	2375	3	2	61
237600	2376	3	1	44
237700	2377	3	1	37
237800	2378	3	1	47
237900	2379	3	1	35
238000	2380	3	1	40
238100	2381	3	1	39
238200	2382	1	1	44
